"JAHR","WOCHE","RAUMBEZUG","MERKMAL","WERT"
2021,12,"71 Mauritz-Ost","Corona-Neuinfizierungen",1
2021,12,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",6
2021,12,"77 Handorf","Corona-Neuinfizierungen",1
2021,12,"81 Gremmendorf-West","Corona-Neuinfizierungen",1
2021,12,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",1
2021,12,"86 Angelmodde","Corona-Neuinfizierungen",3
2021,12,"87 Wolbeck","Corona-Neuinfizierungen",4
2021,12,"91 Berg Fidel","Corona-Neuinfizierungen",7
2021,12,"95 Hiltrup-Ost","Corona-Neuinfizierungen",2
2021,12,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",1
2021,12,"97 Hiltrup-West","Corona-Neuinfizierungen",9
2021,12,"98 Amelsbüren","Corona-Neuinfizierungen",6
2021,12,"nicht zugewiesen","Corona-Neuinfizierungen",1
2021,13,"11 Aegidii","Corona-Neuinfizierungen",1
2021,13,"22 Josef","Corona-Neuinfizierungen",2
2021,13,"23 Bahnhof","Corona-Neuinfizierungen",1
2021,13,"24 Hansaplatz","Corona-Neuinfizierungen",6
2021,13,"26 Schlachthof","Corona-Neuinfizierungen",1
2021,13,"27 Kreuz","Corona-Neuinfizierungen",4
2021,13,"28 Neutor","Corona-Neuinfizierungen",10
2021,13,"29 Schloss","Corona-Neuinfizierungen",5
2021,13,"31 Aaseestadt","Corona-Neuinfizierungen",1
2021,13,"32 Geist","Corona-Neuinfizierungen",7
2021,13,"33 Schützenhof","Corona-Neuinfizierungen",1
2021,13,"34 Düesberg","Corona-Neuinfizierungen",2
2021,13,"45 Mauritz-Mitte","Corona-Neuinfizierungen",4
2021,13,"46 Rumphorst","Corona-Neuinfizierungen",7
2021,13,"47 Uppenberg","Corona-Neuinfizierungen",3
2021,13,"51 Gievenbeck","Corona-Neuinfizierungen",12
2021,13,"52 Sentrup","Corona-Neuinfizierungen",4
2021,13,"56 Albachten","Corona-Neuinfizierungen",14
2021,13,"57 Roxel","Corona-Neuinfizierungen",6
2021,13,"58 Nienberge","Corona-Neuinfizierungen",2
2021,13,"61 Coerde","Corona-Neuinfizierungen",21
2021,13,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",5
2021,13,"63 Kinderhaus-West","Corona-Neuinfizierungen",22
2021,13,"68 Sprakel","Corona-Neuinfizierungen",2
2021,13,"71 Mauritz-Ost","Corona-Neuinfizierungen",8
2021,13,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",7
2021,13,"77 Handorf","Corona-Neuinfizierungen",2
2021,13,"81 Gremmendorf-West","Corona-Neuinfizierungen",1
2021,13,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",5
2021,13,"86 Angelmodde","Corona-Neuinfizierungen",9
2021,13,"87 Wolbeck","Corona-Neuinfizierungen",14
2021,13,"91 Berg Fidel","Corona-Neuinfizierungen",2
2021,13,"95 Hiltrup-Ost","Corona-Neuinfizierungen",5
2021,13,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",3
2021,13,"97 Hiltrup-West","Corona-Neuinfizierungen",5
2021,13,"98 Amelsbüren","Corona-Neuinfizierungen",11
2021,13,"nicht zugewiesen","Corona-Neuinfizierungen",1
2021,14,"12 Überwasser","Corona-Neuinfizierungen",1
2021,14,"13 Dom","Corona-Neuinfizierungen",1
2021,14,"14 Buddenturm","Corona-Neuinfizierungen",1
2021,14,"22 Josef","Corona-Neuinfizierungen",1
2021,14,"23 Bahnhof","Corona-Neuinfizierungen",28
2021,14,"24 Hansaplatz","Corona-Neuinfizierungen",3
2021,14,"25 Mauritz-West","Corona-Neuinfizierungen",3
2021,14,"26 Schlachthof","Corona-Neuinfizierungen",1
2021,14,"27 Kreuz","Corona-Neuinfizierungen",5
2021,14,"28 Neutor","Corona-Neuinfizierungen",8
2021,14,"29 Schloss","Corona-Neuinfizierungen",2
2021,14,"31 Aaseestadt","Corona-Neuinfizierungen",1
2021,14,"32 Geist","Corona-Neuinfizierungen",5
2021,14,"33 Schützenhof","Corona-Neuinfizierungen",2
2021,14,"34 Düesberg","Corona-Neuinfizierungen",7
2021,14,"43 Hafen","Corona-Neuinfizierungen",1
2021,14,"44 Herz-Jesu","Corona-Neuinfizierungen",3
2021,14,"46 Rumphorst","Corona-Neuinfizierungen",2
2021,14,"47 Uppenberg","Corona-Neuinfizierungen",8
2021,14,"51 Gievenbeck","Corona-Neuinfizierungen",27
2021,14,"52 Sentrup","Corona-Neuinfizierungen",16
2021,14,"56 Albachten","Corona-Neuinfizierungen",1
2021,14,"57 Roxel","Corona-Neuinfizierungen",14
2021,14,"58 Nienberge","Corona-Neuinfizierungen",6
2021,14,"61 Coerde","Corona-Neuinfizierungen",45
2021,14,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",3
2021,14,"63 Kinderhaus-West","Corona-Neuinfizierungen",30
2021,14,"71 Mauritz-Ost","Corona-Neuinfizierungen",6
2021,14,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",9
2021,14,"77 Handorf","Corona-Neuinfizierungen",4
2021,14,"81 Gremmendorf-West","Corona-Neuinfizierungen",2
2021,14,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",3
2021,14,"86 Angelmodde","Corona-Neuinfizierungen",6
2021,14,"87 Wolbeck","Corona-Neuinfizierungen",8
2021,14,"91 Berg Fidel","Corona-Neuinfizierungen",14
2021,14,"95 Hiltrup-Ost","Corona-Neuinfizierungen",5
2021,14,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",4
2021,14,"97 Hiltrup-West","Corona-Neuinfizierungen",4
2021,14,"98 Amelsbüren","Corona-Neuinfizierungen",9
2021,14,"nicht zugewiesen","Corona-Neuinfizierungen",2
2021,15,"13 Dom","Corona-Neuinfizierungen",3
2021,15,"14 Buddenturm","Corona-Neuinfizierungen",2
2021,15,"15 Martini","Corona-Neuinfizierungen",1
2021,15,"21 Pluggendorf","Corona-Neuinfizierungen",3
2021,15,"22 Josef","Corona-Neuinfizierungen",11
2021,15,"23 Bahnhof","Corona-Neuinfizierungen",15
2021,15,"24 Hansaplatz","Corona-Neuinfizierungen",8
2021,15,"25 Mauritz-West","Corona-Neuinfizierungen",3
2021,15,"26 Schlachthof","Corona-Neuinfizierungen",2
2021,15,"27 Kreuz","Corona-Neuinfizierungen",4
2021,15,"28 Neutor","Corona-Neuinfizierungen",2
2021,15,"29 Schloss","Corona-Neuinfizierungen",1
2021,15,"31 Aaseestadt","Corona-Neuinfizierungen",1
2021,15,"32 Geist","Corona-Neuinfizierungen",11
2021,15,"33 Schützenhof","Corona-Neuinfizierungen",4
2021,15,"34 Düesberg","Corona-Neuinfizierungen",10
2021,15,"44 Herz-Jesu","Corona-Neuinfizierungen",6
2021,15,"45 Mauritz-Mitte","Corona-Neuinfizierungen",12
2021,15,"46 Rumphorst","Corona-Neuinfizierungen",3
2021,15,"47 Uppenberg","Corona-Neuinfizierungen",10
2021,15,"51 Gievenbeck","Corona-Neuinfizierungen",15
2021,15,"52 Sentrup","Corona-Neuinfizierungen",4
2021,15,"54 Mecklenbeck","Corona-Neuinfizierungen",12
2021,15,"56 Albachten","Corona-Neuinfizierungen",8
2021,15,"57 Roxel","Corona-Neuinfizierungen",13
2021,15,"61 Coerde","Corona-Neuinfizierungen",40
2021,15,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",6
2021,15,"63 Kinderhaus-West","Corona-Neuinfizierungen",16
2021,15,"68 Sprakel","Corona-Neuinfizierungen",4
2021,15,"71 Mauritz-Ost","Corona-Neuinfizierungen",6
2021,15,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",8
2021,15,"77 Handorf","Corona-Neuinfizierungen",3
2021,15,"81 Gremmendorf-West","Corona-Neuinfizierungen",2
2021,15,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",13
2021,15,"86 Angelmodde","Corona-Neuinfizierungen",12
2021,15,"87 Wolbeck","Corona-Neuinfizierungen",7
2021,15,"91 Berg Fidel","Corona-Neuinfizierungen",17
2021,15,"95 Hiltrup-Ost","Corona-Neuinfizierungen",8
2021,15,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",6
2021,15,"97 Hiltrup-West","Corona-Neuinfizierungen",12
2021,15,"98 Amelsbüren","Corona-Neuinfizierungen",16
2021,15,"nicht zugewiesen","Corona-Neuinfizierungen",1
2021,16,"13 Dom","Corona-Neuinfizierungen",3
2021,16,"14 Buddenturm","Corona-Neuinfizierungen",1
2021,16,"15 Martini","Corona-Neuinfizierungen",1
2021,16,"22 Josef","Corona-Neuinfizierungen",4
2021,16,"23 Bahnhof","Corona-Neuinfizierungen",6
2021,16,"24 Hansaplatz","Corona-Neuinfizierungen",5
2021,16,"25 Mauritz-West","Corona-Neuinfizierungen",15
2021,16,"26 Schlachthof","Corona-Neuinfizierungen",4
2021,16,"27 Kreuz","Corona-Neuinfizierungen",4
2021,16,"28 Neutor","Corona-Neuinfizierungen",5
2021,16,"31 Aaseestadt","Corona-Neuinfizierungen",6
2021,16,"32 Geist","Corona-Neuinfizierungen",3
2021,16,"33 Schützenhof","Corona-Neuinfizierungen",4
2021,16,"34 Düesberg","Corona-Neuinfizierungen",7
2021,16,"43 Hafen","Corona-Neuinfizierungen",1
2021,16,"45 Mauritz-Mitte","Corona-Neuinfizierungen",7
2021,16,"46 Rumphorst","Corona-Neuinfizierungen",15
2021,16,"47 Uppenberg","Corona-Neuinfizierungen",3
2021,16,"51 Gievenbeck","Corona-Neuinfizierungen",20
2021,16,"52 Sentrup","Corona-Neuinfizierungen",4
2021,16,"54 Mecklenbeck","Corona-Neuinfizierungen",11
2021,16,"56 Albachten","Corona-Neuinfizierungen",14
2021,16,"57 Roxel","Corona-Neuinfizierungen",16
2021,16,"58 Nienberge","Corona-Neuinfizierungen",3
2021,16,"61 Coerde","Corona-Neuinfizierungen",56
2021,16,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",5
2021,16,"63 Kinderhaus-West","Corona-Neuinfizierungen",38
2021,16,"68 Sprakel","Corona-Neuinfizierungen",1
2021,16,"71 Mauritz-Ost","Corona-Neuinfizierungen",21
2021,16,"81 Gremmendorf-West","Corona-Neuinfizierungen",1
2021,16,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",6
2021,16,"86 Angelmodde","Corona-Neuinfizierungen",4
2021,16,"87 Wolbeck","Corona-Neuinfizierungen",16
2021,16,"91 Berg Fidel","Corona-Neuinfizierungen",19
2021,16,"95 Hiltrup-Ost","Corona-Neuinfizierungen",5
2021,16,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",6
2021,16,"97 Hiltrup-West","Corona-Neuinfizierungen",9
2021,16,"98 Amelsbüren","Corona-Neuinfizierungen",5
2021,16,"nicht zugewiesen","Corona-Neuinfizierungen",2
2021,17,"21 Pluggendorf","Corona-Neuinfizierungen",4
2021,17,"22 Josef","Corona-Neuinfizierungen",6
2021,17,"23 Bahnhof","Corona-Neuinfizierungen",1
2021,17,"25 Mauritz-West","Corona-Neuinfizierungen",1
2021,17,"26 Schlachthof","Corona-Neuinfizierungen",3
2021,17,"27 Kreuz","Corona-Neuinfizierungen",3
2021,17,"28 Neutor","Corona-Neuinfizierungen",6
2021,17,"32 Geist","Corona-Neuinfizierungen",11
2021,17,"33 Schützenhof","Corona-Neuinfizierungen",3
2021,17,"34 Düesberg","Corona-Neuinfizierungen",11
2021,17,"44 Herz-Jesu","Corona-Neuinfizierungen",3
2021,17,"45 Mauritz-Mitte","Corona-Neuinfizierungen",4
2021,17,"46 Rumphorst","Corona-Neuinfizierungen",14
2021,17,"47 Uppenberg","Corona-Neuinfizierungen",5
2021,17,"51 Gievenbeck","Corona-Neuinfizierungen",12
2021,17,"52 Sentrup","Corona-Neuinfizierungen",3
2021,17,"54 Mecklenbeck","Corona-Neuinfizierungen",17
2021,17,"56 Albachten","Corona-Neuinfizierungen",2
2021,17,"57 Roxel","Corona-Neuinfizierungen",5
2021,17,"58 Nienberge","Corona-Neuinfizierungen",8
2021,17,"61 Coerde","Corona-Neuinfizierungen",26
2021,17,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",4
2021,17,"63 Kinderhaus-West","Corona-Neuinfizierungen",16
2021,17,"68 Sprakel","Corona-Neuinfizierungen",4
2021,17,"71 Mauritz-Ost","Corona-Neuinfizierungen",12
2021,17,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",10
2021,17,"77 Handorf","Corona-Neuinfizierungen",5
2021,17,"81 Gremmendorf-West","Corona-Neuinfizierungen",7
2021,17,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",1
2021,17,"86 Angelmodde","Corona-Neuinfizierungen",18
2021,17,"87 Wolbeck","Corona-Neuinfizierungen",7
2021,17,"91 Berg Fidel","Corona-Neuinfizierungen",8
2021,17,"95 Hiltrup-Ost","Corona-Neuinfizierungen",7
2021,17,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",6
2021,17,"97 Hiltrup-West","Corona-Neuinfizierungen",5
2021,17,"98 Amelsbüren","Corona-Neuinfizierungen",4
2021,18,"14 Buddenturm","Corona-Neuinfizierungen",4
2021,18,"21 Pluggendorf","Corona-Neuinfizierungen",3
2021,18,"22 Josef","Corona-Neuinfizierungen",4
2021,18,"24 Hansaplatz","Corona-Neuinfizierungen",3
2021,18,"25 Mauritz-West","Corona-Neuinfizierungen",4
2021,18,"26 Schlachthof","Corona-Neuinfizierungen",2
2021,18,"27 Kreuz","Corona-Neuinfizierungen",3
2021,18,"28 Neutor","Corona-Neuinfizierungen",3
2021,18,"31 Aaseestadt","Corona-Neuinfizierungen",1
2021,18,"32 Geist","Corona-Neuinfizierungen",4
2021,18,"33 Schützenhof","Corona-Neuinfizierungen",3
2021,18,"34 Düesberg","Corona-Neuinfizierungen",4
2021,18,"43 Hafen","Corona-Neuinfizierungen",1
2021,18,"46 Rumphorst","Corona-Neuinfizierungen",3
2021,18,"47 Uppenberg","Corona-Neuinfizierungen",6
2021,18,"51 Gievenbeck","Corona-Neuinfizierungen",8
2021,18,"52 Sentrup","Corona-Neuinfizierungen",3
2021,18,"54 Mecklenbeck","Corona-Neuinfizierungen",4
2021,18,"56 Albachten","Corona-Neuinfizierungen",2
2021,18,"57 Roxel","Corona-Neuinfizierungen",19
2021,18,"58 Nienberge","Corona-Neuinfizierungen",4
2021,18,"61 Coerde","Corona-Neuinfizierungen",19
2021,18,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",1
2021,18,"63 Kinderhaus-West","Corona-Neuinfizierungen",2
2021,18,"68 Sprakel","Corona-Neuinfizierungen",4
2021,18,"71 Mauritz-Ost","Corona-Neuinfizierungen",8
2021,18,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",6
2021,18,"77 Handorf","Corona-Neuinfizierungen",8
2021,18,"81 Gremmendorf-West","Corona-Neuinfizierungen",1
2021,18,"86 Angelmodde","Corona-Neuinfizierungen",15
2021,18,"87 Wolbeck","Corona-Neuinfizierungen",5
2021,18,"91 Berg Fidel","Corona-Neuinfizierungen",5
2021,18,"95 Hiltrup-Ost","Corona-Neuinfizierungen",3
2021,18,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",7
2021,18,"97 Hiltrup-West","Corona-Neuinfizierungen",6
2021,18,"nicht zugewiesen","Corona-Neuinfizierungen",2
2021,19,"14 Buddenturm","Corona-Neuinfizierungen",1
2021,19,"22 Josef","Corona-Neuinfizierungen",3
2021,19,"24 Hansaplatz","Corona-Neuinfizierungen",1
2021,19,"27 Kreuz","Corona-Neuinfizierungen",4
2021,19,"28 Neutor","Corona-Neuinfizierungen",3
2021,19,"31 Aaseestadt","Corona-Neuinfizierungen",2
2021,19,"32 Geist","Corona-Neuinfizierungen",1
2021,19,"34 Düesberg","Corona-Neuinfizierungen",1
2021,19,"43 Hafen","Corona-Neuinfizierungen",2
2021,19,"45 Mauritz-Mitte","Corona-Neuinfizierungen",1
2021,19,"46 Rumphorst","Corona-Neuinfizierungen",2
2021,19,"51 Gievenbeck","Corona-Neuinfizierungen",5
2021,19,"52 Sentrup","Corona-Neuinfizierungen",2
2021,19,"54 Mecklenbeck","Corona-Neuinfizierungen",2
2021,19,"57 Roxel","Corona-Neuinfizierungen",3
2021,19,"58 Nienberge","Corona-Neuinfizierungen",5
2021,19,"61 Coerde","Corona-Neuinfizierungen",1
2021,19,"63 Kinderhaus-West","Corona-Neuinfizierungen",1
2021,19,"68 Sprakel","Corona-Neuinfizierungen",4
2021,19,"71 Mauritz-Ost","Corona-Neuinfizierungen",1
2021,19,"77 Handorf","Corona-Neuinfizierungen",2
2021,19,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",4
2021,19,"86 Angelmodde","Corona-Neuinfizierungen",8
2021,19,"91 Berg Fidel","Corona-Neuinfizierungen",4
2021,19,"95 Hiltrup-Ost","Corona-Neuinfizierungen",1
2021,19,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",3
2021,19,"97 Hiltrup-West","Corona-Neuinfizierungen",2
2021,19,"98 Amelsbüren","Corona-Neuinfizierungen",2
2021,20,"22 Josef","Corona-Neuinfizierungen",1
2021,20,"23 Bahnhof","Corona-Neuinfizierungen",1
2021,20,"24 Hansaplatz","Corona-Neuinfizierungen",2
2021,20,"25 Mauritz-West","Corona-Neuinfizierungen",1
2021,20,"26 Schlachthof","Corona-Neuinfizierungen",1
2021,20,"29 Schloss","Corona-Neuinfizierungen",1
2021,20,"31 Aaseestadt","Corona-Neuinfizierungen",2
2021,20,"32 Geist","Corona-Neuinfizierungen",1
2021,20,"34 Düesberg","Corona-Neuinfizierungen",2
2021,20,"43 Hafen","Corona-Neuinfizierungen",5
2021,20,"44 Herz-Jesu","Corona-Neuinfizierungen",1
2021,20,"45 Mauritz-Mitte","Corona-Neuinfizierungen",3
2021,20,"46 Rumphorst","Corona-Neuinfizierungen",1
2021,20,"47 Uppenberg","Corona-Neuinfizierungen",1
2021,20,"51 Gievenbeck","Corona-Neuinfizierungen",7
2021,20,"52 Sentrup","Corona-Neuinfizierungen",3
2021,20,"57 Roxel","Corona-Neuinfizierungen",4
2021,20,"61 Coerde","Corona-Neuinfizierungen",3
2021,20,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",1
2021,20,"63 Kinderhaus-West","Corona-Neuinfizierungen",3
2021,20,"68 Sprakel","Corona-Neuinfizierungen",1
2021,20,"77 Handorf","Corona-Neuinfizierungen",1
2021,20,"82 Gremmendorf-Ost","Corona-Neuinfizierungen",1
2021,20,"86 Angelmodde","Corona-Neuinfizierungen",7
2021,20,"87 Wolbeck","Corona-Neuinfizierungen",1
2021,20,"91 Berg Fidel","Corona-Neuinfizierungen",2
2021,20,"95 Hiltrup-Ost","Corona-Neuinfizierungen",1
2021,20,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",1
2021,20,"98 Amelsbüren","Corona-Neuinfizierungen",2
2021,21,"22 Josef","Corona-Neuinfizierungen",1
2021,21,"25 Mauritz-West","Corona-Neuinfizierungen",1
2021,21,"26 Schlachthof","Corona-Neuinfizierungen",22
2021,21,"27 Kreuz","Corona-Neuinfizierungen",1
2021,21,"51 Gievenbeck","Corona-Neuinfizierungen",1
2021,21,"54 Mecklenbeck","Corona-Neuinfizierungen",3
2021,21,"56 Albachten","Corona-Neuinfizierungen",5
2021,21,"58 Nienberge","Corona-Neuinfizierungen",1
2021,21,"61 Coerde","Corona-Neuinfizierungen",5
2021,21,"63 Kinderhaus-West","Corona-Neuinfizierungen",3
2021,21,"77 Handorf","Corona-Neuinfizierungen",2
2021,21,"81 Gremmendorf-West","Corona-Neuinfizierungen",2
2021,21,"91 Berg Fidel","Corona-Neuinfizierungen",2
2021,21,"97 Hiltrup-West","Corona-Neuinfizierungen",2
2021,22,"22 Josef","Corona-Neuinfizierungen",1
2021,22,"26 Schlachthof","Corona-Neuinfizierungen",1
2021,22,"43 Hafen","Corona-Neuinfizierungen",1
2021,22,"51 Gievenbeck","Corona-Neuinfizierungen",1
2021,22,"58 Nienberge","Corona-Neuinfizierungen",2
2021,22,"63 Kinderhaus-West","Corona-Neuinfizierungen",5
2021,22,"87 Wolbeck","Corona-Neuinfizierungen",4
2021,22,"91 Berg Fidel","Corona-Neuinfizierungen",3
2021,22,"95 Hiltrup-Ost","Corona-Neuinfizierungen",1
2021,22,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",1
2021,22,"nicht zugewiesen","Corona-Neuinfizierungen",1
2021,23,"22 Josef","Corona-Neuinfizierungen",3
2021,23,"24 Hansaplatz","Corona-Neuinfizierungen",1
2021,23,"26 Schlachthof","Corona-Neuinfizierungen",1
2021,23,"31 Aaseestadt","Corona-Neuinfizierungen",1
2021,23,"54 Mecklenbeck","Corona-Neuinfizierungen",1
2021,23,"58 Nienberge","Corona-Neuinfizierungen",1
2021,23,"61 Coerde","Corona-Neuinfizierungen",2
2021,23,"62 Kinderhaus-Ost","Corona-Neuinfizierungen",3
2021,23,"81 Gremmendorf-West","Corona-Neuinfizierungen",1
2021,23,"91 Berg Fidel","Corona-Neuinfizierungen",5
2021,23,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",1
2021,23,"97 Hiltrup-West","Corona-Neuinfizierungen",2
2021,24,"22 Josef","Corona-Neuinfizierungen",1
2021,24,"27 Kreuz","Corona-Neuinfizierungen",1
2021,24,"29 Schloss","Corona-Neuinfizierungen",1
2021,24,"31 Aaseestadt","Corona-Neuinfizierungen",1
2021,24,"33 Schützenhof","Corona-Neuinfizierungen",1
2021,24,"47 Uppenberg","Corona-Neuinfizierungen",1
2021,24,"57 Roxel","Corona-Neuinfizierungen",1
2021,24,"81 Gremmendorf-West","Corona-Neuinfizierungen",1
2021,24,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",1
2021,25,"22 Josef","Corona-Neuinfizierungen",1
2021,25,"23 Bahnhof","Corona-Neuinfizierungen",1
2021,25,"27 Kreuz","Corona-Neuinfizierungen",2
2021,25,"57 Roxel","Corona-Neuinfizierungen",1
2021,25,"61 Coerde","Corona-Neuinfizierungen",1
2021,25,"63 Kinderhaus-West","Corona-Neuinfizierungen",1
2021,25,"98 Amelsbüren","Corona-Neuinfizierungen",1
2021,26,"13 Dom","Corona-Neuinfizierungen",1
2021,26,"22 Josef","Corona-Neuinfizierungen",1
2021,26,"33 Schützenhof","Corona-Neuinfizierungen",1
2021,26,"43 Hafen","Corona-Neuinfizierungen",1
2021,26,"44 Herz-Jesu","Corona-Neuinfizierungen",1
2021,26,"51 Gievenbeck","Corona-Neuinfizierungen",5
2021,26,"52 Sentrup","Corona-Neuinfizierungen",1
2021,26,"63 Kinderhaus-West","Corona-Neuinfizierungen",1
2021,26,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",1
2021,26,"96 Hiltrup-Mitte","Corona-Neuinfizierungen",2
2021,26,"97 Hiltrup-West","Corona-Neuinfizierungen",1
2021,26,"98 Amelsbüren","Corona-Neuinfizierungen",1
2021,27,"13 Dom","Corona-Neuinfizierungen",1
2021,27,"14 Buddenturm","Corona-Neuinfizierungen",2
2021,27,"15 Martini","Corona-Neuinfizierungen",2
2021,27,"24 Hansaplatz","Corona-Neuinfizierungen",3
2021,27,"25 Mauritz-West","Corona-Neuinfizierungen",2
2021,27,"27 Kreuz","Corona-Neuinfizierungen",4
2021,27,"29 Schloss","Corona-Neuinfizierungen",1
2021,27,"31 Aaseestadt","Corona-Neuinfizierungen",1
2021,27,"33 Schützenhof","Corona-Neuinfizierungen",3
2021,27,"34 Düesberg","Corona-Neuinfizierungen",1
2021,27,"44 Herz-Jesu","Corona-Neuinfizierungen",3
2021,27,"47 Uppenberg","Corona-Neuinfizierungen",1
2021,27,"51 Gievenbeck","Corona-Neuinfizierungen",5
2021,27,"52 Sentrup","Corona-Neuinfizierungen",1
2021,27,"56 Albachten","Corona-Neuinfizierungen",2
2021,27,"57 Roxel","Corona-Neuinfizierungen",1
2021,27,"58 Nienberge","Corona-Neuinfizierungen",1
2021,27,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",1
2021,27,"81 Gremmendorf-West","Corona-Neuinfizierungen",1
2021,27,"86 Angelmodde","Corona-Neuinfizierungen",1
2021,27,"87 Wolbeck","Corona-Neuinfizierungen",1
2021,27,"97 Hiltrup-West","Corona-Neuinfizierungen",1
2021,27,"98 Amelsbüren","Corona-Neuinfizierungen",1
2021,28,"15 Martini","Corona-Neuinfizierungen",1
2021,28,"22 Josef","Corona-Neuinfizierungen",3
2021,28,"24 Hansaplatz","Corona-Neuinfizierungen",1
2021,28,"25 Mauritz-West","Corona-Neuinfizierungen",9
2021,28,"26 Schlachthof","Corona-Neuinfizierungen",1
2021,28,"28 Neutor","Corona-Neuinfizierungen",1
2021,28,"32 Geist","Corona-Neuinfizierungen",1
2021,28,"33 Schützenhof","Corona-Neuinfizierungen",2
2021,28,"34 Düesberg","Corona-Neuinfizierungen",1
2021,28,"46 Rumphorst","Corona-Neuinfizierungen",2
2021,28,"47 Uppenberg","Corona-Neuinfizierungen",1
2021,28,"51 Gievenbeck","Corona-Neuinfizierungen",5
2021,28,"52 Sentrup","Corona-Neuinfizierungen",2
2021,28,"54 Mecklenbeck","Corona-Neuinfizierungen",3
2021,28,"56 Albachten","Corona-Neuinfizierungen",1
2021,28,"63 Kinderhaus-West","Corona-Neuinfizierungen",2
2021,28,"76 Gelmer-Dyckburg","Corona-Neuinfizierungen",2
2021,28,"77 Handorf","Corona-Neuinfizierungen",2
2021,28,"87 Wolbeck","Corona-Neuinfizierungen",2
2021,28,"91 Berg Fidel","Corona-Neuinfizierungen",1
2021,28,"95 Hiltrup-Ost","Corona-Neuinfizierungen",1
2021,28,"97 Hiltrup-West","Corona-Neuinfizierungen",3
2021,29,"24 Hansaplatz","Corona-Neuinfizierungen",2
2021,29,"25 Mauritz-West","Corona-Neuinfizierungen",2
2021,29,"26 Schlachthof","Corona-Neuinfizierungen",2
2021,29,"27 Kreuz","Corona-Neuinfizierungen",1
2021,29,"29 Schloss","Corona-Neuinfizierungen",1
2021,29,"32 Geist","Corona-Neuinfizierungen",5
2021,29,"34 Düesberg","Corona-Neuinfizierungen",1
2021,29,"44 Herz-Jesu","Corona-Neuinfizierungen",1
2021,29,"45 Mauritz-Mitte","Corona-Neuinfizierungen",1
2021,29,"46 Rumphorst","Corona-Neuinfizierungen",1
2021,29,"51 Gievenbeck","Corona-Neuinfizierungen",2
2021,29,"54 Mecklenbeck","Corona-Neuinfizierungen",4
2021,29,"56 Albachten","Corona-Neuinfizierungen",1
2021,29,"57 Roxel","Corona-Neuinfizierungen",1
2021,29,"63 Kinderhaus-West","Corona-Neuinfizierungen",6
2021,29,"71 Mauritz-Ost","Corona-Neuinfizierungen",1
2021,29,"77 Handorf","Corona-Neuinfizierungen",1
2021,29,"81 Gremmendorf-West","Corona-Neuinfizierungen",3
